timestamp,open,high,low,close,volume
2018-07-31,193.3700,218.6200,166.5600,172.5800,652763259
2018-06-29,193.0700,203.5500,186.4300,194.3200,387265765
2018-05-31,172.0000,192.7200,170.2300,191.7800,401144183
2018-04-30,157.8100,177.1000,150.5100,172.0000,751130388
2018-03-29,179.0100,186.1000,149.0200,159.7900,983045332
2018-02-28,188.2200,195.3200,167.1800,178.3200,497869797
2018-01-31,177.6800,190.6600,175.8000,186.8900,464919779
2017-12-29,176.0300,182.2800,169.0100,176.4600,308647940
2017-11-30,182.3600,184.2500,174.0000,177.1800,335716436
2017-10-31,171.3900,180.8000,168.2900,180.0600,309836859
2017-09-29,172.4000,174.0000,161.5600,170.8700,300559928
2017-08-31,169.8200,173.0500,165.0000,171.9700,297781301
2017-07-31,151.7200,175.4900,147.8000,169.2500,402911091
2017-06-30,151.7500,156.5000,144.5600,150.9800,405705533
2017-05-31,151.7400,153.6000,144.4216,151.4600,390036541
2017-04-28,141.9300,151.5300,138.8100,150.2500,273330661
2017-03-31,136.4700,142.9500,136.0800,142.0500,342098632
2017-02-28,132.2500,137.1846,130.3000,135.5400,384700625
2017-01-31,116.0300,133.1400,115.5100,130.3200,379004804
2016-12-30,118.3800,122.5000,114.0000,115.0500,408728358
2016-11-30,131.4100,131.9400,113.5535,118.4200,654602125
2016-10-31,128.3800,133.5000,126.7500,130.9900,313284563
2016-09-30,126.3800,131.9800,125.6000,128.2700,376582063
2016-08-31,123.8500,126.7300,122.0700,126.1200,365670913
2016-07-29,114.2000,128.3300,112.9700,123.9400,470108473
2016-06-30,118.5000,135.6000,108.2300,114.2800,451155442
2016-05-31,117.8300,121.0800,114.8000,118.8100,460559986
2016-04-29,113.7500,120.7900,106.3100,117.5800,741613866
2016-03-31,107.8300,116.9900,104.4000,114.1000,521143963
2016-02-29,112.2700,117.5900,96.8200,106.9200,874152635
2016-01-29,101.9500,112.8400,89.3700,112.2100,792709100
2015-12-31,104.8300,107.9200,101.4600,104.6600,440479804
2015-11-30,102.4600,110.6500,100.4700,104.2400,547199822
2015-10-30,90.0500,105.1200,88.3600,101.9700,571991600
2015-09-30,86.9900,96.4900,85.7200,89.7300,634104916
2015-08-31,93.5300,98.7400,72.0000,89.4300,709770559
2015-07-31,86.7700,99.2400,85.2310,94.0100,790781334
2015-06-30,79.3000,89.4000,78.6600,85.7650,537956820
2015-05-29,79.2400,81.8450,76.7900,79.1900,421870709
2015-04-30,82.5000,85.5900,78.3200,78.7700,542124478
2015-03-31,79.0000,86.0699,77.2600,82.2150,575349997
2015-02-27,76.1100,81.3700,73.4500,78.9700,475148609
2015-01-30,78.5800,79.2455,73.5400,75.9100,546057661
2014-12-31,77.2600,82.1700,74.4000,78.0200,534690249
2014-11-28,75.4700,78.2700,72.5100,77.7000,491018048
2014-10-31,78.7800,81.1600,70.3200,74.9900,1083643275
2014-09-30,75.0100,79.7067,73.0700,79.0400,719738102
2014-08-29,72.2200,75.9900,71.5500,74.8200,589592700
2014-07-31,67.5800,76.7400,62.2100,72.6500,1025679500
2014-06-30,63.2300,68.0000,61.7900,67.2900,862067700
2014-05-30,60.4300,64.3000,56.2600,63.3000,1120155500
2014-04-30,60.4600,63.9100,54.6600,59.7800,1884621400
2014-03-31,66.9600,72.5900,57.9800,60.2400,1255440000
2014-02-28,63.0300,71.4400,60.7000,68.4600,1110774100
2014-01-31,54.8300,63.3700,51.8500,62.5700,1294714800
2013-12-31,46.9000,58.5800,46.2600,54.6490,1517533200
2013-11-29,50.8500,52.0900,43.5500,47.0100,1357311900
2013-10-31,49.9700,54.8250,45.2600,50.2050,2032635000
2013-09-30,41.8400,51.6000,41.4400,50.2300,1583083800
2013-08-30,37.3000,42.2600,36.0201,41.2940,1344994100
2013-07-31,24.9694,38.3100,24.1500,36.8000,1438017100
2013-06-28,24.2650,25.1900,22.6700,24.8800,788331500
2013-05-31,27.8500,29.0700,23.2600,24.3480,982094800
2013-04-30,25.6300,28.1000,25.1500,27.7690,738509200
2013-03-28,27.0500,28.6750,24.7200,25.5800,727180500
2013-02-28,31.0100,31.0200,26.3400,27.2500,957639800
2013-01-31,27.4400,32.5063,27.4200,30.9810,1675851700
2012-12-31,27.9999,28.8800,25.1500,26.6197,1191832200
2012-11-30,21.0800,28.0000,18.8700,28.0000,1527490200
2012-10-31,22.0800,24.2500,18.8000,21.1100,1100938300
2012-09-28,18.0800,23.3700,17.5500,21.6600,1058643700
2012-08-31,21.5000,22.4500,18.0300,18.0580,1151944900
2012-07-31,31.2500,32.8800,21.6100,21.7100,520189700
2012-06-29,28.8920,33.4500,25.5200,31.0950,667910500
